acc_pose,data_time,epoch,loss,loss_kpt,lr,memory,step,time
0.2648809523809524,4.384564661210583,3.0,0.20667503365585882,0.20667503365585882,0.003,949.0,31.0,4.663944875040362
0.2767857142857143,4.398518227040768,3.0,0.20540543389506638,0.20540543389506638,0.003,949.0,32.0,4.671816967427731
0.21428571428571427,4.323407498272982,3.0,0.20187981291250748,0.20187981291250748,0.003,593.0,33.0,4.590509775913123
0.27976190476190477,4.327544359599843,4.0,0.20108468041700475,0.20108468041700475,0.003,949.0,34.0,4.590516020269955
0.24821428571428572,4.325468145098005,4.0,0.2002470633813313,0.2002470633813313,0.003,949.0,35.0,4.584737341744559
0.24404761904761904,4.336493187480503,4.0,0.19947818790872893,0.19947818790872893,0.003,949.0,36.0,4.5913585556877985
0.21726190476190477,4.359779763866115,4.0,0.19874958049606634,0.19874958049606634,0.003,949.0,37.0,4.610856758581625
0.17857142857142858,4.374281964803997,4.0,0.19801572239712664,0.19801572239712664,0.003,949.0,38.0,4.624473289439552
0.25,4.389370196904892,4.0,0.19705971082051596,0.19705971082051596,0.003,949.0,39.0,4.639079234538934
0.22123015873015872,4.375654107332229,4.0,0.19623260013759136,0.19623260013759136,0.003,949.0,40.0,4.620940577983856
0.27380952380952384,4.3651369781028935,4.0,0.1954146245630776,0.1954146245630776,0.003,949.0,41.0,4.609451799857907
0.2619047619047619,4.386132921491351,4.0,0.19479951049600328,0.19479951049600328,0.003,949.0,42.0,4.6327280941463655
0.2619047619047619,4.3881539244984475,4.0,0.19411891040413878,0.19411891040413878,0.003,949.0,43.0,4.6345576740974606
0.23214285714285715,4.341395145112818,4.0,0.1915459814058109,0.1915459814058109,0.003,593.0,44.0,4.588137409903786
0.25892857142857145,4.35265375773112,5.0,0.19090613507562212,0.19090613507562212,0.003,949.0,45.0,4.600473128424751
0.33630952380952384,4.34681515071703,5.0,0.1899603195488453,0.1899603195488453,0.003,949.0,46.0,4.593301441358483
0.25357142857142856,4.347675805396222,5.0,0.1894544320220643,0.1894544320220643,0.003,949.0,47.0,4.590530420871491
0.23511904761904762,4.322382941842079,5.0,0.18887582188472152,0.18887582188472152,0.003,949.0,48.0,4.561674083272616
0.2708333333333333,4.297349010195051,5.0,0.18810914259175865,0.18810914259175865,0.003,949.0,49.0,4.533222130366734
0.2988095238095238,4.280896153450012,5.0,0.18739924028515817,0.18739924028515817,0.003,949.0,50.0,4.514764556884765
0.3273809523809524,4.0957713174819945,5.0,0.18567043378949166,0.18567043378949166,0.003,949.0,51.0,4.267027215957642
0.26785714285714285,4.176575179100037,5.0,0.1840191103518009,0.1840191103518009,0.003,949.0,52.0,4.351042490005494
0.2261904761904762,4.179287910461426,5.0,0.1824476034939289,0.1824476034939289,0.003,949.0,53.0,4.353196678161621
0.36607142857142855,4.176794691085815,5.0,0.18067149236798286,0.18067149236798286,0.003,949.0,54.0,4.348249893188477
0.25595238095238093,4.130279116630554,5.0,0.1777037774026394,0.1777037774026394,0.003,593.0,55.0,4.3007170724868775
0.35833333333333334,4.125432095527649,6.0,0.176347965747118,0.176347965747118,0.003,949.0,56.0,4.299480342864991
0.34246031746031746,4.089707660675049,6.0,0.17452918395400047,0.17452918395400047,0.003,949.0,57.0,4.2625989866256715
0.26865079365079364,4.0851997423172,6.0,0.17344648882746697,0.17344648882746697,0.003,949.0,58.0,4.2566947793960574
0.3601190476190476,4.130458745956421,6.0,0.17203610762953758,0.17203610762953758,0.003,949.0,59.0,4.300397901535034
0.37043650793650795,4.160558624267578,6.0,0.17080239161849023,0.17080239161849023,0.003,949.0,60.0,4.330318241119385
0.2708333333333333,4.231468958854675,6.0,0.17200144991278649,0.17200144991278649,0.003,949.0,61.0,4.398795080184937
0.2976190476190476,4.249460821151733,6.0,0.171175487190485,0.171175487190485,0.003,949.0,62.0,4.41174042224884
0.2916666666666667,4.246748085021973,6.0,0.17035342052578925,0.17035342052578925,0.003,949.0,63.0,4.408888053894043
0.3244047619047619,4.2325261926651,6.0,0.16892933920025827,0.16892933920025827,0.003,949.0,64.0,4.395264530181885
0.2857142857142857,4.23174819946289,6.0,0.1670769314467907,0.1670769314467907,0.003,949.0,65.0,4.397438712120056
0.27976190476190477,4.185641775131225,6.0,0.1645274528861046,0.1645274528861046,0.003,593.0,66.0,4.347003841400147
0.3492063492063492,4.204252028465271,7.0,0.16206251472234726,0.16206251472234726,0.003,949.0,67.0,4.364576869010925
0.25595238095238093,4.228188571929931,7.0,0.16070082604885103,0.16070082604885103,0.003,949.0,68.0,4.395075273513794
0.3333333333333333,4.250728306770324,7.0,0.15976447075605393,0.15976447075605393,0.003,949.0,69.0,4.420109605789184
0.28273809523809523,4.252282838821412,7.0,0.15852170437574387,0.15852170437574387,0.003,949.0,70.0,4.423000588417053
0.3333333333333333,4.23830062866211,7.0,0.15711714684963227,0.15711714684963227,0.003,949.0,71.0,4.404011363983154
0.35714285714285715,4.267243208885193,7.0,0.15804470375180243,0.15804470375180243,0.003,949.0,72.0,4.433133549690247
0.3898809523809524,4.276418662071228,7.0,0.15666473731398584,0.15666473731398584,0.003,949.0,73.0,4.439017796516419
0.3537698412698413,4.2880874395370485,7.0,0.15506703779101372,0.15506703779101372,0.003,949.0,74.0,4.4482131719589235
0.3898809523809524,4.293812222480774,7.0,0.1536034809052944,0.1536034809052944,0.003,949.0,75.0,4.451484441757202
0.29889455782312924,4.330633749961853,7.0,0.15280860677361488,0.15280860677361488,0.003,949.0,76.0,4.491876406669617
0.31547619047619047,4.290979237556457,7.0,0.1505719256401062,0.1505719256401062,0.003,593.0,77.0,4.448671979904175
0.3763888888888889,4.303755283355713,8.0,0.14977005273103713,0.14977005273103713,0.003,949.0,78.0,4.460969295501709
0.3125,4.270783491134644,8.0,0.14906761586666106,0.14906761586666106,0.003,949.0,79.0,4.42789776802063
0.4017857142857143,4.2579578065872195,8.0,0.14803407698869706,0.14803407698869706,0.003,949.0,80.0,4.421415128707886
0.2976190476190476,4.2402252149581905,8.0,0.14754016041755677,0.14754016041755677,0.003,949.0,81.0,4.405597424507141
0.3869047619047619,4.234380936622619,8.0,0.1470399996638298,0.1470399996638298,0.003,949.0,82.0,4.403024387359619
0.29464285714285715,4.296474857330322,8.0,0.14829069539904594,0.14829069539904594,0.003,949.0,83.0,4.4654374599456785
0.3333333333333333,4.311974701881408,8.0,0.14765080973505973,0.14765080973505973,0.003,949.0,84.0,4.480237946510315
0.2619047619047619,4.315360527038575,8.0,0.14720809414982797,0.14720809414982797,0.003,949.0,85.0,4.487917342185974
0.3601190476190476,4.281949887275696,8.0,0.14666713818907737,0.14666713818907737,0.003,949.0,86.0,4.4555838012695315
0.35119047619047616,4.243532657623291,8.0,0.14620120629668235,0.14620120629668235,0.003,949.0,87.0,4.417425832748413
0.3307823129251701,4.177768588066101,8.0,0.14424535006284714,0.14424535006284714,0.003,593.0,88.0,4.348350558280945
0.2708333333333333,4.158699660301209,9.0,0.14407578051090242,0.14407578051090242,0.003,949.0,89.0,4.331196513175964
0.3541666666666667,4.189457406997681,9.0,0.14365487903356552,0.14365487903356552,0.003,949.0,90.0,4.362632412910461
0.3601190476190476,4.219078145027161,9.0,0.1433672034740448,0.1433672034740448,0.003,949.0,91.0,4.3897997713088985
0.4583333333333333,4.214690432548523,9.0,0.1426652854681015,0.1426652854681015,0.003,949.0,92.0,4.380584988594055
0.3898809523809524,4.218021636009216,9.0,0.14212883174419402,0.14212883174419402,0.003,949.0,93.0,4.3811435842514035
0.46726190476190477,4.270261869430542,9.0,0.1432461093366146,0.1432461093366146,0.003,949.0,94.0,4.435897159576416
0.33630952380952384,4.233260869979858,9.0,0.14304437205195428,0.14304437205195428,0.003,949.0,95.0,4.397400097846985
0.38531746031746034,4.251133041381836,9.0,0.14290621802210807,0.14290621802210807,0.003,949.0,96.0,4.419361405372619
0.48214285714285715,4.246844525337219,9.0,0.1421940053999424,0.1421940053999424,0.003,949.0,97.0,4.417645983695984
0.4107142857142857,4.272655501365661,9.0,0.14180887416005133,0.14180887416005133,0.003,949.0,98.0,4.445132503509521
0.44047619047619047,4.260547857284546,9.0,0.1400563119351864,0.1400563119351864,0.003,593.0,99.0,4.433324046134949
0.38095238095238093,4.293160648345947,10.0,0.14004242286086083,0.14004242286086083,0.003,949.0,100.0,4.465378293991089
0.49107142857142855,4.299124736785888,10.0,0.1396900524199009,0.1396900524199009,0.003,949.0,101.0,4.471920790672303
0.5327380952380952,4.277482624053955,10.0,0.13922072991728782,0.13922072991728782,0.003,949.0,102.0,4.448323912620545
0.5069444444444444,4.272855019569397,10.0,0.13876439794898032,0.13876439794898032,0.003,949.0,103.0,4.444633808135986
0.47619047619047616,4.2717579030990604,10.0,0.13861314252018928,0.13861314252018928,0.003,949.0,104.0,4.4432774257659915
0.6488095238095238,4.323858547210693,10.0,0.1394123513996601,0.1394123513996601,0.003,949.0,105.0,4.494360799789429
0.5476190476190477,4.3211656761169435,10.0,0.13896409854292868,0.13896409854292868,0.003,949.0,106.0,4.488636150360107
0.45535714285714285,4.34885160446167,10.0,0.13866321876645088,0.13866321876645088,0.003,949.0,107.0,4.516840710639953
0.46924603174603174,4.356810569763184,10.0,0.13827242955565452,0.13827242955565452,0.003,949.0,108.0,4.52027184009552
0.5476190476190477,4.323938446044922,10.0,0.13795554623007775,0.13795554623007775,0.003,949.0,109.0,4.487280097007751
0.4523809523809524,4.281990237236023,10.0,0.1364145702123642,0.1364145702123642,0.003,593.0,110.0,4.446249442100525
0.5654761904761905,4.284663076400757,11.0,0.1357906451821327,0.1357906451821327,0.003,949.0,111.0,4.454686841964722
0.5595238095238095,4.268865342140198,11.0,0.13531160041689871,0.13531160041689871,0.003,949.0,112.0,4.4422201871871945
0.49920634920634926,4.274849367141724,11.0,0.13495456650853158,0.13495456650853158,0.003,949.0,113.0,4.448104448318482
0.5773809523809523,4.304031281471253,11.0,0.13458777949213982,0.13458777949213982,0.003,949.0,114.0,4.477126841545105
0.7351190476190477,4.294337186813355,11.0,0.13362602561712264,0.13362602561712264,0.003,949.0,115.0,4.463124308586121
0.5565476190476191,4.318582038879395,11.0,0.1346478895843029,0.1346478895843029,0.003,949.0,116.0,4.48726945400238
0.5515873015873015,4.288562331199646,11.0,0.13434168681502343,0.13434168681502343,0.003,949.0,117.0,4.457130036354065
0.6130952380952381,4.290596117973328,11.0,0.13373782232403755,0.13373782232403755,0.003,949.0,118.0,4.458007712364196
0.5773809523809523,4.288401980400085,11.0,0.13325160026550292,0.13325160026550292,0.003,949.0,119.0,4.4526806640625
0.6636904761904762,4.290298252105713,11.0,0.13248705759644508,0.13248705759644508,0.003,949.0,120.0,4.453220539093017
0.48214285714285715,4.2589416456222535,11.0,0.1308091738820076,0.1308091738820076,0.003,593.0,121.0,4.42409842967987
0.6369047619047619,4.288422751426697,12.0,0.13027014344930649,0.13027014344930649,0.003,949.0,122.0,4.453619356155396
0.6686507936507936,4.274978809356689,12.0,0.12982113033533096,0.12982113033533096,0.003,949.0,123.0,4.438998508453369
0.6930555555555555,4.262493176460266,12.0,0.12922681927680968,0.12922681927680968,0.003,949.0,124.0,4.425953416824341
0.6011904761904762,4.253078279495239,12.0,0.12897780656814575,0.12897780656814575,0.003,949.0,125.0,4.416538605690002
0.6181972789115646,4.256050338745117,12.0,0.12824337914586068,0.12824337914586068,0.003,949.0,126.0,4.416279311180115
0.5773809523809523,4.308749322891235,12.0,0.1293727472424507,0.1293727472424507,0.003,949.0,127.0,4.470015563964844
0.6517857142857143,4.308639397621155,12.0,0.1288634631037712,0.1288634631037712,0.003,949.0,128.0,4.4746928405761714
0.6428571428571429,4.344463577270508,12.0,0.1281287531554699,0.1281287531554699,0.003,949.0,129.0,4.5106965351104735
0.7369047619047618,4.360420894622803,12.0,0.1273838971555233,0.1273838971555233,0.003,949.0,130.0,4.520111351013184
0.6071428571428571,4.354815921783447,12.0,0.1268570102751255,0.1268570102751255,0.003,949.0,131.0,4.51053699016571
0.5357142857142857,4.2958734464645385,12.0,0.1253100261092186,0.1253100261092186,0.003,593.0,132.0,4.448263440132141
0.6309523809523809,4.287575731277466,13.0,0.12466858893632889,0.12466858893632889,0.003,949.0,133.0,4.444333987236023
0.5535714285714286,4.27385112285614,13.0,0.12443266093730926,0.12443266093730926,0.003,949.0,134.0,4.430650486946106
0.6714285714285714,4.2839632320404055,13.0,0.12369804501533509,0.12369804501533509,0.003,949.0,135.0,4.435516743659973
0.7708333333333334,4.3320546007156375,13.0,0.12294536963105201,0.12294536963105201,0.003,949.0,136.0,4.482471141815186
0.7261904761904762,4.368576912879944,13.0,0.12213409498333931,0.12213409498333931,0.003,949.0,137.0,4.518658471107483
0.7142857142857143,4.437967185974121,13.0,0.12291491642594338,0.12291491642594338,0.003,949.0,138.0,4.588467645645141
0.7708333333333334,4.433259773254394,13.0,0.12196843519806862,0.12196843519806862,0.003,949.0,139.0,4.579581418037415
0.7321428571428571,4.4283429050445555,13.0,0.1212315833568573,0.1212315833568573,0.003,949.0,140.0,4.57512330532074
0.8125,4.423555827140808,13.0,0.12029395565390587,0.12029395565390587,0.003,949.0,141.0,4.574485082626342
0.75,4.423535323143005,13.0,0.11980778828263283,0.11980778828263283,0.003,949.0,142.0,4.578733162879944
0.6904761904761905,4.378495717048645,13.0,0.11816447369754314,0.11816447369754314,0.003,593.0,143.0,4.533593778610229
0.7611111111111112,4.383203139305115,14.0,0.11747204519808292,0.11747204519808292,0.003,949.0,144.0,4.536705474853516
0.7380952380952381,4.410601854324341,14.0,0.11651539392769336,0.11651539392769336,0.003,949.0,145.0,4.563645429611206
0.7470238095238095,4.373501100540161,14.0,0.11596856750547886,0.11596856750547886,0.003,949.0,146.0,4.520101938247681
0.6875,4.368474493026733,14.0,0.11564652495086193,0.11564652495086193,0.003,949.0,147.0,4.514736242294312
0.7678571428571429,4.371705851554871,14.0,0.11488396070897579,0.11488396070897579,0.003,949.0,148.0,4.517847909927368
0.6726190476190477,4.419797267913818,14.0,0.1158550950139761,0.1158550950139761,0.003,949.0,149.0,4.567096214294434
0.6220238095238095,4.422549920082092,14.0,0.11523739032447339,0.11523739032447339,0.003,949.0,150.0,4.569629464149475
0.6416666666666666,4.424544506072998,14.0,0.11492002062499523,0.11492002062499523,0.003,949.0,151.0,4.567335524559021
0.5803571428571429,4.4438728332519535,14.0,0.11470049045979977,0.11470049045979977,0.003,949.0,152.0,4.587860641479492
0.6922619047619047,4.421552510261535,14.0,0.1142648372799158,0.1142648372799158,0.003,949.0,153.0,4.56336615562439
0.6547619047619048,4.356306986808777,14.0,0.11269359648227692,0.11269359648227692,0.003,593.0,154.0,4.497243008613586
0.7218253968253968,4.320163645744324,15.0,0.1124824920296669,0.1124824920296669,0.003,949.0,155.0,4.46255576133728
0.6517857142857143,4.2946319580078125,15.0,0.11219113767147064,0.11219113767147064,0.003,949.0,156.0,4.439018716812134
0.7470238095238095,4.288249039649964,15.0,0.11161581352353096,0.11161581352353096,0.003,949.0,157.0,4.434131798744201
0.7172619047619048,4.280510005950927,15.0,0.11110811442136764,0.11110811442136764,0.003,949.0,158.0,4.429823050498962
0.7142857142857143,4.310868792533874,15.0,0.11081362500786782,0.11081362500786782,0.003,949.0,159.0,4.463772234916687
0.6041666666666666,4.35265700340271,15.0,0.11191753417253494,0.11191753417253494,0.003,949.0,160.0,4.504722709655762
0.7492063492063492,4.346792702674866,15.0,0.11150767385959626,0.11150767385959626,0.003,949.0,161.0,4.493033990859986
0.6212301587301587,4.333687763214112,15.0,0.1114063173532486,0.1114063173532486,0.003,949.0,162.0,4.477415766716003
0.7767857142857143,4.297664113044739,15.0,0.11072677299380303,0.11072677299380303,0.003,949.0,163.0,4.44133228302002
0.7581349206349207,4.293515205383301,15.0,0.11021598264575004,0.11021598264575004,0.003,949.0,164.0,4.437063694000244
0.5833333333333334,4.261959662437439,15.0,0.10919342130422592,0.10919342130422592,0.003,593.0,165.0,4.405727486610413
0.7200396825396825,4.284399666786194,16.0,0.10874988928437233,0.10874988928437233,0.003,949.0,166.0,4.4296435546875
0.7577380952380952,4.310370192527771,16.0,0.10835505828261376,0.10835505828261376,0.003,949.0,167.0,4.455693888664245
0.6904761904761905,4.310451259613037,16.0,0.10816765815019608,0.10816765815019608,0.003,949.0,168.0,4.4506473731994625
0.7422619047619048,4.3214618110656735,16.0,0.10788676917552947,0.10788676917552947,0.003,949.0,169.0,4.4661060190200805
0.7083333333333334,4.287931470870972,16.0,0.10786143228411675,0.10786143228411675,0.003,949.0,170.0,4.433892168998718
0.7410714285714286,4.333070735931397,16.0,0.10868958711624145,0.10868958711624145,0.003,949.0,171.0,4.482821340560913
0.7440476190476191,4.315098824501038,16.0,0.10843822166323662,0.10843822166323662,0.003,949.0,172.0,4.467621989250183
0.7380952380952381,4.317791666984558,16.0,0.10820945903658867,0.10820945903658867,0.003,949.0,173.0,4.472568774223328
0.6964285714285714,4.322996835708619,16.0,0.1081594030559063,0.1081594030559063,0.003,949.0,174.0,4.477854642868042
0.8184523809523809,4.33041697025299,16.0,0.10762733832001686,0.10762733832001686,0.003,949.0,175.0,4.484995527267456
0.7797619047619048,4.27903440952301,16.0,0.10616311259567737,0.10616311259567737,0.003,593.0,176.0,4.434550433158875
0.7708333333333334,4.254319343566895,17.0,0.10556514136493206,0.10556514136493206,0.003,949.0,177.0,4.4084191370010375
0.7261904761904762,4.2405960702896115,17.0,0.10548296131193638,0.10548296131193638,0.003,949.0,178.0,4.392501788139343
0.8035714285714286,4.232437844276428,17.0,0.1052050069719553,0.1052050069719553,0.003,949.0,179.0,4.384423327445984
0.7345238095238096,4.226294274330139,17.0,0.10520904161036014,0.10520904161036014,0.003,949.0,180.0,4.37821994304657
0.8690476190476191,4.2498113489151,17.0,0.10466801889240741,0.10466801889240741,0.003,949.0,181.0,4.408279523849488
0.7351190476190477,4.306001043319702,17.0,0.10545936830341816,0.10545936830341816,0.003,949.0,182.0,4.467920017242432
0.7767857142857143,4.310189743041992,17.0,0.10514240391552448,0.10514240391552448,0.003,949.0,183.0,4.470154008865356
0.7648809523809523,4.285096845626831,17.0,0.10466006211936474,0.10466006211936474,0.003,949.0,184.0,4.444562473297119
0.7603174603174603,4.262956881523133,17.0,0.10447259195148945,0.10447259195148945,0.003,949.0,185.0,4.4240381717681885
0.7827380952380952,4.244286813735962,17.0,0.10427655555307865,0.10427655555307865,0.003,949.0,186.0,4.4134066295623775
0.7380952380952381,4.18233250617981,17.0,0.1031489359587431,0.1031489359587431,0.003,593.0,187.0,4.350969495773316
0.7142857142857143,4.183752903938293,18.0,0.10304939277470111,0.10304939277470111,0.003,949.0,188.0,4.3525094890594485
0.7551587301587303,4.208925585746766,18.0,0.1030254129320383,0.1030254129320383,0.003,949.0,189.0,4.377472720146179
0.7261904761904762,4.2017946577072145,18.0,0.10299927584826946,0.10299927584826946,0.003,949.0,190.0,4.3706809091568
0.7708333333333334,4.1828053760528565,18.0,0.10313241295516491,0.10313241295516491,0.003,949.0,191.0,4.348400416374207
0.8095238095238095,4.145664710998535,18.0,0.1028993233293295,0.1028993233293295,0.003,949.0,192.0,4.306493220329284
0.6934523809523809,4.165650496482849,18.0,0.10402473747730255,0.10402473747730255,0.003,949.0,193.0,4.326179857254028
0.7946428571428571,4.1572130680084225,18.0,0.10406795427203179,0.10406795427203179,0.003,949.0,194.0,4.317842140197754
0.7589285714285714,4.158816738128662,18.0,0.10416887179017068,0.10416887179017068,0.003,949.0,195.0,4.317291579246521
0.7053571428571429,4.192307982444763,18.0,0.10404471144080162,0.10404471144080162,0.003,949.0,196.0,4.351001377105713
0.7738095238095238,4.19996753692627,18.0,0.10386231034994126,0.10386231034994126,0.003,949.0,197.0,4.358760662078858
0.7738095238095238,4.15016077041626,18.0,0.10282153859734536,0.10282153859734536,0.003,593.0,198.0,4.307777013778686
0.7113095238095238,4.1458323240280155,19.0,0.10276327818632126,0.10276327818632126,0.003,949.0,199.0,4.302411365509033
0.8202380952380953,4.120599784851074,19.0,0.10232964634895325,0.10232964634895325,0.003,949.0,200.0,4.277020244598389
0.8333333333333334,4.097680158615113,19.0,0.10197779402136803,0.10197779402136803,0.003,949.0,201.0,4.253562064170837
0.75,4.103225345611572,19.0,0.10170101165771485,0.10170101165771485,0.003,949.0,202.0,4.2570327949523925
0.8085317460317459,4.138191843032837,19.0,0.10146547749638557,0.10146547749638557,0.003,949.0,203.0,4.290602993965149
0.7492063492063492,4.207306985855102,19.0,0.10235409833490848,0.10235409833490848,0.003,949.0,204.0,4.363607759475708
0.7708333333333334,4.230923833847046,19.0,0.10214048601686955,0.10214048601686955,0.003,949.0,205.0,4.387583622932434
0.7827380952380952,4.246442327499389,19.0,0.10188549004495144,0.10188549004495144,0.003,949.0,206.0,4.400209846496582
0.7946428571428571,4.238503584861755,19.0,0.10172580502927303,0.10172580502927303,0.003,949.0,207.0,4.3901168775558475
0.853373015873016,4.235830163955688,19.0,0.10150694407522678,0.10150694407522678,0.003,949.0,208.0,4.3870450258255005
0.8035714285714286,4.179362592697143,19.0,0.10030433975160122,0.10030433975160122,0.003,593.0,209.0,4.329977674484253
0.8333333333333334,4.17625096321106,20.0,0.09989734135568142,0.09989734135568142,0.003,949.0,210.0,4.330456404685974
0.7648809523809523,4.174356017112732,20.0,0.09976505406200886,0.09976505406200886,0.003,949.0,211.0,4.328601388931275
0.7339285714285714,4.197673649787903,20.0,0.09945614255964756,0.09945614255964756,0.003,949.0,212.0,4.3511418533325195
0.8212301587301587,4.236788229942322,20.0,0.09939627535641193,0.09939627535641193,0.003,949.0,213.0,4.390316309928894
0.8035714285714286,4.226854782104493,20.0,0.09931773938238621,0.09931773938238621,0.003,949.0,214.0,4.380003871917725
0.7708333333333334,4.2553585386276245,20.0,0.10016324438154697,0.10016324438154697,0.003,949.0,215.0,4.410801515579224
0.7767857142857143,4.258051333427429,20.0,0.10014362804591656,0.10014362804591656,0.003,949.0,216.0,4.414890613555908
0.8148809523809524,4.257113771438599,20.0,0.09991853289306164,0.09991853289306164,0.003,949.0,217.0,4.419797463417053
0.8809523809523809,4.247099251747131,20.0,0.09949986450374126,0.09949986450374126,0.003,949.0,218.0,4.412616658210754
0.7458333333333333,4.228110027313233,20.0,0.09948448456823826,0.09948448456823826,0.003,949.0,219.0,4.391553010940552
0.8214285714285714,4.202259163856507,20.0,0.09821119770407677,0.09821119770407677,0.003,593.0,220.0,4.365981388092041
0.7559523809523809,4.214885396957397,21.0,0.09816488981246949,0.09816488981246949,0.003,949.0,221.0,4.374658145904541
0.7857142857142857,4.223223104476928,21.0,0.09802730962634086,0.09802730962634086,0.003,949.0,222.0,4.380023837089539
0.8273809523809523,4.212451829910278,21.0,0.0978015659749508,0.0978015659749508,0.003,949.0,223.0,4.366739344596863
0.7797619047619048,4.186241917610168,21.0,0.09760846421122552,0.09760846421122552,0.003,949.0,224.0,4.340050711631775
0.7648809523809523,4.159194312095642,21.0,0.09758949473500252,0.09758949473500252,0.003,949.0,225.0,4.314937906265259
0.7670634920634921,4.193382844924927,21.0,0.09858701221644878,0.09858701221644878,0.003,949.0,226.0,4.354512042999268
0.8154761904761905,4.201362743377685,21.0,0.0984402809292078,0.0984402809292078,0.003,949.0,227.0,4.363030481338501
0.8331349206349207,4.213869304656982,21.0,0.09813781522214413,0.09813781522214413,0.003,949.0,228.0,4.372465195655823
0.7857142857142857,4.214467740058899,21.0,0.09815881080925465,0.09815881080925465,0.003,949.0,229.0,4.372963938713074
0.8125,4.215644564628601,21.0,0.09795717187225819,0.09795717187225819,0.003,949.0,230.0,4.376334881782531
0.8214285714285714,4.158198194503784,21.0,0.09705694615840912,0.09705694615840912,0.003,593.0,231.0,4.3123870277404786
0.8482142857142857,4.153849844932556,22.0,0.0968719545006752,0.0968719545006752,0.003,949.0,232.0,4.304348521232605
0.8061507936507937,4.126562881469726,22.0,0.09674463465809822,0.09674463465809822,0.003,949.0,233.0,4.276642656326294
0.8690476190476191,4.1554257202148435,22.0,0.09644438192248345,0.09644438192248345,0.003,949.0,234.0,4.307879128456116
