data_time,epoch,loss,loss_bbox,loss_cls,lr,memory,step,time
1.228817590853063,2.0,0.7552335036963951,0.5517068379217895,0.2035266646161312,0.0001601985585585586,2664.0,41.0,1.640662943444601
1.2418516647248041,2.0,0.7727439722844532,0.5675829454946021,0.20516102494938032,0.00016420252252252255,2664.0,42.0,1.6517283632641746
1.336988559989042,3.0,0.791518431070239,0.5776835684556254,0.213834862203099,0.0001682064864864865,2664.0,43.0,1.7503217597340428
1.3071010925553062,3.0,0.8043876324187625,0.5824200122574852,0.2219676197591153,0.00017221045045045047,2664.0,44.0,1.716321658004414
1.2786528534359403,3.0,0.814515268140369,0.5892412507906556,0.2252740169564883,0.0001762144144144144,2664.0,45.0,1.6844762590196398
1.251527392345926,3.0,0.8178341706161913,0.5896900922424443,0.2281440779890703,0.00018021837837837838,2664.0,46.0,1.6536020196002463
1.3036883587532855,3.0,0.8321492373943329,0.5922858998219066,0.23986333719593414,0.00018422234234234235,2664.0,47.0,1.7087518154306616
1.276985228061676,3.0,0.8385276850312948,0.5975274497371478,0.24100023430461684,0.0001882263063063063,2664.0,48.0,1.6787628084421158
1.252287923073282,3.0,0.8472898499089845,0.6018638201247977,0.245426028814851,0.00019223027027027027,2664.0,49.0,1.6516261149425895
1.2278206157684326,3.0,0.8667029148340225,0.607615629825741,0.25908728286623955,0.00019623423423423421,2664.0,50.0,1.6248169565200805
1.0133051300048828,3.0,0.887861643731594,0.6211145375110209,0.26674710467457774,0.00020023819819819816,2664.0,51.0,1.3121972036361695
1.018949909210205,3.0,0.9185378563404083,0.640168169979006,0.2783696848154068,0.0002042421621621621,2664.0,52.0,1.319078016281128
1.058764009475708,3.0,0.9514824375510216,0.6574420844204724,0.29404035046696664,0.00020824612612612608,2664.0,53.0,1.3629413270950317
1.0589434576034547,3.0,0.9767199890315532,0.6739916758984328,0.30272831171751025,0.00021225009009009002,2664.0,54.0,1.3636793518066406
1.0799871730804442,3.0,1.0019490076601505,0.686897084787488,0.31505192145705224,0.000216254054054054,2664.0,55.0,1.3844039487838744
1.1048207235336305,3.0,1.0285937286913396,0.6987810537964105,0.329812673330307,0.00022025801801801796,2664.0,56.0,1.409257493019104
1.1529512405395508,3.0,1.052764601111412,0.7156239306554198,0.3371406701207161,0.00022426198198198193,2664.0,57.0,1.4623554182052612
1.152971739768982,3.0,1.0781814101338387,0.7318166301771999,0.34636477842926977,0.00022826594594594588,2664.0,58.0,1.4619365406036378
1.0917952394485473,3.0,1.103950199186802,0.7438319274410605,0.36011826917529105,0.00023226990990990985,2664.0,59.0,1.3976683187484742
1.1081914710998535,3.0,1.128416529893875,0.7550618958100677,0.3733546315133572,0.0002362738738738738,2664.0,60.0,1.4135459995269775
1.1392084455490112,3.0,1.1484430247545243,0.7677345901355147,0.38070843249559405,0.00024027783783783777,2664.0,61.0,1.443585662841797
1.139186840057373,3.0,1.1707184141874314,0.7854807696864009,0.3852376429736614,0.0002442818018018017,2664.0,62.0,1.4430670642852783
1.0736819839477538,3.0,1.1965998342633248,0.8013616184517741,0.3952382130920887,0.0002482857657657657,2664.0,63.0,1.3702303791046142
1.1611682176589966,4.0,1.2200794658064842,0.8226064474135637,0.39747301504015925,0.0002522897297297296,2664.0,64.0,1.4608480834960937
1.1612280130386352,4.0,1.2403061309456824,0.8342918104678393,0.4060143178701401,0.0002562936936936936,2664.0,65.0,1.4604691123962403
1.1790203666687011,4.0,1.2638587313890457,0.8489545282721519,0.41490420058369637,0.00026029765765765754,2664.0,66.0,1.4786803865432738
1.0928508138656616,4.0,1.2873696756362916,0.8603575974702835,0.427012075483799,0.0002643016216216215,2664.0,67.0,1.388921127319336
1.1472845458984375,4.0,1.312283406853676,0.875923076570034,0.4363603262603283,0.0002683055855855855,2664.0,68.0,1.4497778367996217
1.1477632093429566,4.0,1.3289050620794296,0.8835239270329476,0.44538113221526143,0.00027230954954954946,2664.0,69.0,1.450455870628357
1.1588735961914063,4.0,1.3519168394804,0.8946023878455162,0.45731444776058194,0.00027631351351351343,2664.0,70.0,1.4620848560333253
1.1207991933822632,4.0,1.370859489440918,0.9025714436173439,0.46828804194927215,0.0002803174774774774,2664.0,71.0,1.4253185987472534
1.079589500427246,4.0,1.3811380124092103,0.9046871462464332,0.47645086109638213,0.0002843214414414413,2664.0,72.0,1.3874598836898804
1.0797291898727417,4.0,1.4003516125679016,0.9176377177238464,0.4827138897776604,0.0002883254054054053,2664.0,73.0,1.3871001386642456
1.0907204818725587,4.0,1.407505967617035,0.9171017289161683,0.49040423303842545,0.0002923293693693692,2664.0,74.0,1.3981113576889037
1.0909399557113648,4.0,1.4222125351428985,0.9230125844478607,0.4991999435424805,0.0002963333333333332,2664.0,75.0,1.3988094234466553
1.0290655660629273,4.0,1.431934517621994,0.924851871728897,0.5070826379954815,0.0003003372972972971,2664.0,76.0,1.3375334024429322
1.0291852617263795,4.0,1.4446627807617187,0.9325377202033996,0.5121250528097153,0.00030434126126126107,2664.0,77.0,1.3372741842269897
1.0635342025756835,4.0,1.4378669595718383,0.9229637169837952,0.5149032336473465,0.00030834522522522504,2664.0,78.0,1.3737374019622803
1.06369384765625,4.0,1.425382103919983,0.9142390275001526,0.5111430686712265,0.000312349189189189,2664.0,79.0,1.3734582090377807
1.023182201385498,4.0,1.4115486931800842,0.8959689259529113,0.5155797606706619,0.000316353153153153,2664.0,80.0,1.3332856225967407
1.024278450012207,4.0,1.3985254240036011,0.8907912099361419,0.5077342075109482,0.0003203571171171169,2664.0,81.0,1.3340437889099122
1.0534203433990479,4.0,1.3873817086219788,0.886315712928772,0.5010659903287887,0.0003243610810810809,2664.0,82.0,1.362226037979126
1.0533606576919556,4.0,1.3718594527244568,0.8744717586040497,0.49738768994808197,0.00032836504504504485,2664.0,83.0,1.361689009666443
0.9966507673263549,4.0,1.3553650760650635,0.8529485094547272,0.5024165639281273,0.00033236900900900876,2664.0,84.0,1.3019872140884399
1.0974012231826782,5.0,1.3537293004989623,0.8529059278964997,0.5008233699202538,0.00033637297297297274,2664.0,85.0,1.406368007659912
1.0977004432678223,5.0,1.3613731145858765,0.8533796083927154,0.5079935036599637,0.0003403769369369367,2664.0,86.0,1.407046184539795
1.0977203798294068,5.0,1.3590732169151307,0.8436729323863983,0.5154002825915813,0.0003443809009009006,2664.0,87.0,1.4073055171966553
1.0293033504486084,5.0,1.3510814571380616,0.8271159648895263,0.5239654882252216,0.00034838486486486454,2664.0,88.0,1.3357768058776855
1.1135579872131347,5.0,1.3488969659805299,0.813335462808609,0.5355615001916886,0.0003523888288288285,2664.0,89.0,1.424120535850525
1.1136377668380737,5.0,1.3441911387443541,0.8064326810836792,0.5377584564685821,0.00035639279279279243,2664.0,90.0,1.4248190784454347
1.1137769794464112,5.0,1.340306932926178,0.7984433376789093,0.54186359167099,0.00036039675675675635,2664.0,91.0,1.4257960605621338
1.078710789680481,5.0,1.3372385835647582,0.7895145583152771,0.5477240234613419,0.00036440072072072027,2664.0,92.0,1.3890335273742676
1.0388972568511963,5.0,1.3262001085281372,0.7838386976718903,0.5423614090681076,0.0003684046846846842,2664.0,93.0,1.3470857095718385
1.0407921981811523,5.0,1.3236976838111878,0.7829167687892914,0.540780913233757,0.0003724086486486481,2664.0,94.0,1.3493995761871338
1.040792179107666,5.0,1.3401694345474242,0.7929513597488403,0.5472180742025375,0.000376412612612612,2664.0,95.0,1.3498376560211183
1.0406532859802247,5.0,1.3493583583831787,0.7953598225116729,0.5539985364675521,0.000380416576576576,2664.0,96.0,1.350037784576416
1.0393767356872559,5.0,1.3436428928375244,0.7944907236099243,0.5491521698236466,0.00038442054054053996,2664.0,97.0,1.3468662929534911
1.0426681423187256,5.0,1.3452717304229735,0.793209685087204,0.5520620453357696,0.0003884245045045039,2664.0,98.0,1.349778518676758
1.04189031124115,5.0,1.3406724691390992,0.7905252873897552,0.5501471811532974,0.00039242846846846785,2664.0,99.0,1.348721432685852
1.0417506456375123,5.0,1.3297912359237671,0.7900713741779327,0.5397198611497879,0.0003964324324324318,2664.0,100.0,1.3476043605804444
1.0462186813354493,5.0,1.3336401033401488,0.7909108567237854,0.5427292466163636,0.0004004363963963958,2664.0,101.0,1.3494194269180297
1.0407534456253051,5.0,1.328713026046753,0.7884138476848602,0.5402991771697998,0.00040444036036035977,2664.0,102.0,1.3426576328277589
1.0056873083114624,5.0,1.3197462797164916,0.7850599884986877,0.5346862900257111,0.00040844432432432374,2664.0,103.0,1.3026846742630005
1.005408024787903,5.0,1.3159959983825684,0.7851857411861419,0.5308102548122406,0.0004124482882882877,2664.0,104.0,1.301806936264038
1.0207853746414184,5.0,1.312483479976654,0.7876767158508301,0.5248067611455918,0.00041645225225225163,2664.0,105.0,1.3177542734146117
1.098856611251831,6.0,1.3080524706840515,0.7907672452926636,0.5172852212190628,0.00042045621621621555,2664.0,106.0,1.400592622756958
1.0562507104873657,6.0,1.309551203250885,0.7890899455547333,0.5204612511396408,0.0004244601801801795,2664.0,107.0,1.3530200290679932
1.0564298009872437,6.0,1.3038803267478942,0.7854405295848846,0.5184397929906845,0.00042846414414414344,2664.0,108.0,1.3531397104263305
1.0506452417373657,6.0,1.297543430328369,0.787310848236084,0.5102325791120529,0.00043246810810810735,2664.0,109.0,1.3475746059417724
1.090757908821106,6.0,1.2898881673812865,0.786459332704544,0.5034288311004639,0.0004364720720720713,2664.0,110.0,1.3911778211593628
1.0708512783050537,6.0,1.287154448032379,0.7853738451004029,0.5017805981636048,0.0004404760360360353,2664.0,111.0,1.3722485160827638
1.0775733184814453,6.0,1.284815218448639,0.7827743768692017,0.5020408368110657,0.00044447999999999927,2664.0,112.0,1.3799279403686524
1.0747010564804078,6.0,1.2853278946876525,0.7808322143554688,0.5044956779479981,0.00044848396396396324,2664.0,113.0,1.3782239532470704
1.0488700008392333,6.0,1.2831846237182618,0.7738296568393708,0.5093549638986588,0.0004524879279279272,2664.0,114.0,1.3567015218734741
1.0637900829315186,6.0,1.2767490792274474,0.7715574824810028,0.505191593170166,0.00045649189189189124,2664.0,115.0,1.3721003007888795
1.0463566970825195,6.0,1.2735700178146363,0.7694852137565613,0.5040848004817963,0.0004604958558558552,2664.0,116.0,1.3547067880630492
1.0589231157302856,6.0,1.2669031524658203,0.7712659299373626,0.49563722014427186,0.00046449981981981924,2664.0,117.0,1.367073073387146
1.0537981462478638,6.0,1.2605733966827393,0.7673762929439545,0.49319710314273835,0.0004685037837837832,2664.0,118.0,1.3608901405334473
1.054157190322876,6.0,1.264071922302246,0.7756265330314637,0.48844538688659667,0.0004725077477477472,2664.0,119.0,1.3620071697235108
1.0515242338180542,6.0,1.259678246974945,0.7759436655044556,0.4837345796823502,0.0004765117117117111,2664.0,120.0,1.3600922727584839
1.0609397315979003,6.0,1.2528900027275085,0.7746989679336548,0.47819103360176085,0.00048051567567567507,2664.0,121.0,1.3693675136566161
1.0721895217895507,6.0,1.254858283996582,0.7796115982532501,0.47524668514728546,0.000484519639639639,2664.0,122.0,1.3793010425567627
1.072009859085083,6.0,1.252140588760376,0.7774801421165466,0.47466044545173647,0.000488523603603603,2664.0,123.0,1.3782637071609498
1.0608796930313111,6.0,1.2486339688301087,0.7777877593040466,0.4708462083339691,0.0004925275675675669,2664.0,124.0,1.3667743921279907
1.0619169569015503,6.0,1.2435990619659423,0.7778495168685913,0.4657495445013046,0.0004965315315315308,2664.0,125.0,1.3662363862991334
1.0472955513000488,6.0,1.2512512493133545,0.7813097620010376,0.4699414873123169,0.0005005354954954948,2664.0,126.0,1.348493881225586
1.17527494430542,7.0,1.2447080874443055,0.7744735431671143,0.47023454427719114,0.0005045394594594587,2664.0,127.0,1.4810791969299317
1.1412659406661987,7.0,1.2429181575775146,0.7688833916187287,0.474034765958786,0.0005085434234234226,2664.0,128.0,1.4443973636627196
1.14112633228302,7.0,1.2366711235046386,0.7736802697181702,0.4629908514022827,0.0005125473873873865,2664.0,129.0,1.4452351427078247
1.1047236728668213,7.0,1.2347111487388611,0.7739676427841187,0.46074350297451017,0.0005165513513513505,2664.0,130.0,1.4049437952041626
1.1925877857208251,7.0,1.2864054441452026,0.776865371465683,0.5095400673151016,0.0005205553153153146,2664.0,131.0,1.497833662033081
1.1636858797073364,7.0,1.2820483231544495,0.7785858011245728,0.5034625166654587,0.0005245592792792786,2664.0,132.0,1.4693905544281005
1.1640048694610596,7.0,1.2877898240089416,0.7780659627914429,0.5097238534688949,0.0005285632432432425,2664.0,133.0,1.4709647274017335
1.1470916700363158,7.0,1.2882937049865724,0.7764472818374634,0.5118464171886444,0.0005325672072072064,2664.0,134.0,1.4552283048629762
1.1186677265167235,7.0,1.289899230003357,0.7761324834823609,0.5137667393684388,0.0005365711711711703,2664.0,135.0,1.427103543281555
1.1186876726150512,7.0,1.2920224595069885,0.7743930625915527,0.5176293885707856,0.0005405751351351343,2664.0,136.0,1.42702374458313
1.1211809968948365,7.0,1.2927040767669677,0.7806911373138428,0.5120129305124282,0.0005445790990990983,2664.0,137.0,1.4290782737731933
1.1210812616348267,7.0,1.2922103023529052,0.7814681804180146,0.5107421141862869,0.0005485830630630623,2664.0,138.0,1.4284199810028075
1.1099710083007812,7.0,1.2917991852760315,0.7866244745254517,0.5051747012138367,0.0005525870270270263,2664.0,139.0,1.4190051794052123
1.110050811767578,7.0,1.292298800945282,0.7851964068412781,0.5071023833751679,0.0005565909909909904,2664.0,140.0,1.4193837070465087
1.1261482191085816,7.0,1.2893908190727235,0.785858871936798,0.5035319375991821,0.0005605949549549543,2664.0,141.0,1.435800280570984
1.1262490034103394,7.0,1.2838305616378785,0.7838692188262939,0.4999613320827484,0.0005645989189189182,2664.0,142.0,1.4361593437194824
1.1169737911224364,7.0,1.2901585960388184,0.7841826057434083,0.5059759795665741,0.0005686028828828821,2664.0,143.0,1.4261660528182984
1.1149392318725586,7.0,1.2887563872337342,0.7856057870388031,0.503150588274002,0.000572606846846846,2664.0,144.0,1.4234532928466797
1.1247928428649903,7.0,1.271798849105835,0.7726055335998535,0.4991933017969131,0.0005766108108108101,2664.0,145.0,1.4319314098358153
1.124532742500305,7.0,1.2674210023880006,0.7735280978679657,0.49389289021492006,0.000580614774774774,2664.0,146.0,1.4308341598510743
1.0818865251541139,7.0,1.2680198621749879,0.7745691955089569,0.49345065116882325,0.0005846187387387379,2664.0,147.0,1.3832655763626098
1.186406831741333,8.0,1.2669451379776,0.7718383240699768,0.49510679841041566,0.0005886227027027018,2664.0,148.0,1.4957447242736817
1.1863270473480225,8.0,1.2700031065940858,0.7730799508094788,0.4969231402873993,0.0005926266666666658,2664.0,149.0,1.4957247114181518
1.1863669967651367,8.0,1.2660714340209962,0.7684420418739318,0.49762937843799593,0.0005966306306306299,2664.0,150.0,1.4968218183517457
1.1163742542266846,8.0,1.2625742006301879,0.7682494175434113,0.4943247693777084,0.0006006345945945938,2664.0,151.0,1.4237971591949463
1.1943257331848145,8.0,1.2572613430023194,0.764748055934906,0.49251327335834505,0.0006046385585585578,2664.0,152.0,1.5078722858428955
1.1897978496551513,8.0,1.2516904020309447,0.7643067896366119,0.48738360047340396,0.0006086425225225217,2664.0,153.0,1.5056780576705933
1.1901170921325683,8.0,1.2632001209259034,0.7660085034370422,0.49719160437583926,0.0006126464864864856,2664.0,154.0,1.513377594947815
1.1540151596069337,8.0,1.2606772255897523,0.7639939117431641,0.49668330073356626,0.0006166504504504497,2664.0,155.0,1.4768652248382568
1.115618052482605,8.0,1.2587921810150147,0.7616919386386871,0.497100231051445,0.0006206544144144136,2664.0,156.0,1.4365928888320922
1.1102723598480224,8.0,1.2535566020011901,0.7620370411872863,0.4915195512771606,0.0006246583783783776,2664.0,157.0,1.4312072801589966
1.1101723909378052,8.0,1.2562536811828613,0.7628039073944092,0.4934497630596161,0.0006286623423423416,2664.0,158.0,1.4313469219207764
1.1102322292327882,8.0,1.2628542685508728,0.7655957734584808,0.49725848317146304,0.0006326663063063056,2664.0,159.0,1.4315663051605225
1.1290220069885253,8.0,1.2645614814758301,0.767410352230072,0.4971511173248291,0.0006366702702702695,2664.0,160.0,1.4510342788696289
1.1180514192581177,8.0,1.2664255428314208,0.7675862717628479,0.4988392585515976,0.0006406742342342334,2664.0,161.0,1.4396447658538818
1.1113493633270264,8.0,1.2697271370887757,0.7686767721176148,0.5010503512620926,0.0006446781981981974,2664.0,162.0,1.433441367149353
1.116495590209961,8.0,1.2689840054512025,0.7759800481796265,0.49300394296646116,0.0006486821621621613,2664.0,163.0,1.4382285690307617
1.122499475479126,8.0,1.2693334221839905,0.7801122879981994,0.4892211198806763,0.0006526861261261254,2664.0,164.0,1.4400636053085327
1.107399868965149,8.0,1.2728691220283508,0.7804934179782868,0.4923756891489029,0.0006566900900900893,2664.0,165.0,1.4240264892578125
1.107240343093872,8.0,1.2732472467422484,0.7832249093055725,0.4900223219394684,0.0006606940540540532,2664.0,166.0,1.4229294919967652
1.0945542526245118,8.0,1.2735352039337158,0.7789511370658875,0.49458404958248137,0.0006646980180180172,2664.0,167.0,1.409405655860901
1.0746275329589843,8.0,1.276428804397583,0.7793707537651062,0.4970580315589905,0.0006687019819819811,2664.0,168.0,1.3874415397644042
1.1726454162597657,9.0,1.2756926488876343,0.776111911535263,0.4995807182788849,0.0006727059459459451,2664.0,169.0,1.4914434099197387
1.1643475961685181,9.0,1.2746243095397949,0.7714133906364441,0.503210900425911,0.000676709909909909,2664.0,170.0,1.4822879076004027
1.1548523283004761,9.0,1.2822841596603394,0.7754778480529785,0.5068062937259674,0.000680713873873873,2664.0,171.0,1.4722561359405517
1.080170693397522,9.0,1.2809471082687378,0.7742849802970886,0.5066621100902557,0.000684717837837837,2664.0,172.0,1.3942432737350463
1.1532951974868775,9.0,1.2810526585578919,0.7742079591751099,0.5068446826934815,0.000688721801801801,2664.0,173.0,1.4746882343292236
1.1670982074737548,9.0,1.2822886633872985,0.7731328284740449,0.5091558188199997,0.000692725765765765,2664.0,174.0,1.4888105058670045
1.166080846786499,9.0,1.28457848072052,0.7734230530261993,0.5111554127931595,0.000696729729729729,2664.0,175.0,1.4889096736907959
1.124931402206421,9.0,1.2739639329910277,0.7710043323040009,0.5029595845937729,0.0007007336936936929,2664.0,176.0,1.4446979665756225
1.0471585559844971,9.0,1.2748643827438355,0.7723823046684265,0.5024820631742477,0.0007047376576576568,2664.0,177.0,1.3676241111755372
1.0739868021011352,9.0,1.2745773887634277,0.774791054725647,0.499786319732666,0.0007087416216216208,2664.0,178.0,1.3945128965377807
1.0743251752853393,9.0,1.276290545463562,0.7736633217334747,0.5026272112131118,0.0007127455855855847,2664.0,179.0,1.3953099966049194
1.0741258096694946,9.0,1.275558624267578,0.7754674017429352,0.500091210603714,0.0007167495495495486,2664.0,180.0,1.3946708631515503
1.056932692527771,9.0,1.2192840337753297,0.7705894100666046,0.4486946141719818,0.0007207535135135125,2664.0,181.0,1.3792330408096314
1.0652704191207887,9.0,1.2164713621139527,0.7680959355831146,0.44837541580200196,0.0007247574774774765,2664.0,182.0,1.3879697370529174
1.0650908470153808,9.0,1.2090069580078124,0.7666708219051361,0.4423361259698868,0.0007287614414414406,2664.0,183.0,1.387471079826355
1.0651107788085938,9.0,1.2053913187980652,0.7669946074485778,0.43839669942855836,0.0007327654054054045,2664.0,184.0,1.3873513746261597
1.0817063570022583,9.0,1.1987125086784363,0.7659299087524414,0.4327825897932053,0.0007367693693693684,2664.0,185.0,1.4007162570953369
1.0814464092254639,9.0,1.1953950762748717,0.7652709031105042,0.4301241630315781,0.0007407733333333324,2664.0,186.0,1.399578676223755
1.078813500404358,9.0,1.1874154996871948,0.7589222514629363,0.42849323868751527,0.0007447772972972963,2664.0,187.0,1.3964077425003052
1.0786134719848632,9.0,1.1819777357578278,0.7566725671291351,0.42530515909194944,0.0007487812612612603,2664.0,188.0,1.3954104948043824
1.038619785308838,9.0,1.1746123659610748,0.7520692420005798,0.42254311561584473,0.0007527852252252243,2664.0,189.0,1.34963285446167
1.1347027969360353,10.0,1.1686068665981293,0.7525184822082519,0.4160883754491806,0.0007567891891891882,2664.0,190.0,1.4508620834350585
1.1187654495239259,10.0,1.1682878720760346,0.7528736567497254,0.41541420757770536,0.0007607931531531522,2664.0,191.0,1.4344459915161132
1.1317097425460816,10.0,1.1689370739459992,0.7546993529796601,0.4142377132177353,0.0007647971171171161,2664.0,192.0,1.447252368927002
1.0745819234848022,10.0,1.1613041317462922,0.7532716822624207,0.4080324411392212,0.0007688010810810802,2664.0,193.0,1.3871325635910035
1.136815481185913,10.0,1.1607806813716888,0.7526551473140717,0.4081255269050598,0.0007728050450450442,2664.0,194.0,1.454193239212036
1.153071961402893,10.0,1.1564842450618744,0.7516747665405273,0.40480947256088257,0.0007768090090090082,2664.0,195.0,1.4710872316360473
1.1532721900939942,10.0,1.156347736120224,0.752251751422882,0.404095978140831,0.0007808129729729722,2664.0,196.0,1.4725036144256591
1.1235725641250611,10.0,1.1522599947452545,0.7489687407016754,0.40329124867916105,0.0007848169369369362,2664.0,197.0,1.443836097717285
1.0742046546936035,10.0,1.1492818295955658,0.7489013171195984,0.40038050889968874,0.0007888209009009002,2664.0,198.0,1.3942892932891846
1.0912184715270996,10.0,1.1476860511302949,0.7499952256679535,0.3976908224821091,0.0007928248648648641,2664.0,199.0,1.411961407661438
1.0913181734085082,10.0,1.1537427389621735,0.7552586030960083,0.39848413288593293,0.000796828828828828,2664.0,200.0,1.4120611333847046
1.0911186599731446,10.0,1.149018975496292,0.750885192155838,0.39813377857208254,0.0008008327927927919,2664.0,201.0,1.4115425062179565
1.0827011775970459,10.0,1.1525148928165436,0.7496149218082429,0.4028999662399292,0.0008048367567567559,2664.0,202.0,1.4021875190734863
1.0908593654632568,10.0,1.1584670126438141,0.7527531921863556,0.40571381568908693,0.0008088407207207199,2664.0,203.0,1.408869686126709
1.0909191608428954,10.0,1.1413243365287782,0.7454020631313324,0.395922269821167,0.0008128446846846839,2664.0,204.0,1.4022473430633544
1.0907196950912477,10.0,1.140169208049774,0.7438262510299682,0.39634295403957365,0.0008168486486486479,2664.0,205.0,1.401728687286377
1.0852548217773437,10.0,1.137298240661621,0.7428774607181549,0.39442077696323397,0.0008208526126126119,2664.0,206.0,1.3954255819320678
1.0881870079040528,10.0,1.1368422460556031,0.7424873566627502,0.39435488641262056,0.0008248565765765758,2664.0,207.0,1.3977594423294066
